REGION,DEPARTEMENT,COMMUNE,Lieu de vote,Bureau,Electeurs,Implantation
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY DANSOKHO,4,297,CLASSE CE1 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY SECK,1,532,CLASSE CP A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY SECK,2,537,CLASSE CP B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY SECK,3,535,CLASSE CE1 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY SECK,4,498,CLASSE CM2 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE BAKARY SECK,5,415,CLASSE CM2 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,1,589,CLASSE CE2 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,2,589,CLASSE CE2 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,3,589,CLASSE CM1 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,4,590,CLASSE CM1 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,5,590,CLASSE CM2 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,6,589,CLASSE CE1 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE EL HADJI OMAR AIDARA,7,590,CLASSE CE1 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE IBRAHIMA DANFAKHA,1,568,CLASSE CPA
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE IBRAHIMA DANFAKHA,2,575,CLASSE CI B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE IBRAHIMA DANFAKHA,3,578,CLASSE CI A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE IBRAHIMA DANFAKHA,4,567,CLASSE CM2 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE KENIOTO PEULH,1,386,CLASSE CM2
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE MARIAMA DIABY,1,598,CLASSE CI A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE MARIAMA DIABY,2,598,CLASSE CI B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE MARIAMA DIABY,3,597,CLASSE CPA
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE THIERNO SALIF SIDIBE,1,575,CLASSE CM1 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE THIERNO SALIF SIDIBE,2,568,CLASSE CM1 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE THIERNO SALIF SIDIBE,3,490,CLASSE CM2 B
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE THIERNO SALIF SIDIBE,4,493,CLASSE CE1 A
KEDOUGOU,KEDOUGOU,KEDOUGOU,ECOLE THIERNO SALIF SIDIBE,5,348,CLASSE CE1 B
KEDOUGOU,KEDOUGOU,NINEFECHA,AFIA MAGASIN,1,249,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,ASSONY,1,233,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,NINEFECHA,BARABOYE,1,401,CLASSE CP
KEDOUGOU,KEDOUGOU,NINEFECHA,DONGOLNIALBI,1,357,CLASSE CE 2
KEDOUGOU,KEDOUGOU,NINEFECHA,HAMDALLAYE,1,268,CM1
KEDOUGOU,KEDOUGOU,NINEFECHA,KESSEMA,1,267,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,NINEFECHA,NAMEL,1,121,CM1
KEDOUGOU,KEDOUGOU,NINEFECHA,NDEBOU BANDE,1,177,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,NINEFECHA,1,436,CM2
KEDOUGOU,KEDOUGOU,NINEFECHA,THIARMALEL,1,114,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,NINEFECHA,WOURIDIE,1,187,CM2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,BADON,1,188,CLASSE CM 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,BAGNOMBA,1,330,CLASSE CE 1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,BANTATA MALINKE,1,174,CLASSE CM2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,BANTATA TANDA,1,131,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,KABATEGUINDA,1,472,CLASSE CE 1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,KANOUMERI,1,262,CLASSE CM 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,MAKO,1,570,CLASSE CE 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,MAKO,2,567,CLASSE CM 1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,MAKO,3,152,CLASSE CE1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,MAROUGOUKOTO,1,366,CLASSE CM 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,NGARI,1,233,CLASSE CM 1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,NIEMENIKE,1,560,CLASSE CE 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,NIEMENIKE,2,75,CLASSE CM1
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,TAMBANOUMOUYA,1,250,ABRI PROVISOIRE
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,TOMBORONKOTO,1,581,CLASSE CM 2
KEDOUGOU,KEDOUGOU,TOMBORONKOTO,TOMBORONKOTO,2,46,CLASSE CM1
KEDOUGOU,SALEMATA,DAKATELY,DAKATELY,1,465,SALLE CLASSE CE2
KEDOUGOU,SALEMATA,DAKATELY,DAKATELY,2,355,SALLE CLASSE CM1
KEDOUGOU,SALEMATA,DAKATELY,DIOUGOL,1,206,SALLE DE CLASSE
KEDOUGOU,SALEMATA,DAKATELY,GOUMBAMBERE,1,168,SALLE CLASSE CM1
KEDOUGOU,SALEMATA,DAKATELY,KOUMAFELE,1,296,CLASSE CE2
KEDOUGOU,SALEMATA,DAKATELY,NEPPENE DIAKHA,1,269,SALLE CLASSE CE1
KEDOUGOU,SALEMATA,DAKATELY,NOUBOU,1,288,SALLE CLASSE CM2
KEDOUGOU,SALEMATA,DAKATELY,YERO NGUEDO,1,215,SALLE CLASSE CE1
KEDOUGOU,SALEMATA,DAR SALAM,BAKAOUKA,1,242,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,DAR SALAM,BANFAROTO,1,376,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,DAR SALAM,DAR SALAM,1,599,CLASSE CM2
KEDOUGOU,SALEMATA,DAR SALAM,EGANGA,1,408,CLASSE CM1
KEDOUGOU,SALEMATA,DAR SALAM,NANGAR BASSARI,1,70,ABRI PRROVVISOIRE
KEDOUGOU,SALEMATA,DAR SALAM,THIANGUETO LEYBAR,1,171,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,ETHIOLO,EBARACK,1,473,CLASSE CM1
KEDOUGOU,SALEMATA,ETHIOLO,ETHIOLO,1,568,CLASSE CM2
KEDOUGOU,SALEMATA,ETHIOLO,ETHIOLO,2,164,CLASSE CM1
KEDOUGOU,SALEMATA,ETHIOLO,KOTE,1,323,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,ETHIOLO,MBONG BASSARI,1,263,CLASSE CE2
KEDOUGOU,SALEMATA,KEVOYE,KEREVANE,1,193,SALLE CLASSE CP
KEDOUGOU,SALEMATA,KEVOYE,KEVOYE,1,566,SALLE CLASSE CM1
KEDOUGOU,SALEMATA,KEVOYE,THIANCOUNOUME,1,229,SALLE CLASSE CM2
KEDOUGOU,SALEMATA,KEVOYE,THIANCOUNOUME,2,229,SALLE CLASSE CP
KEDOUGOU,SALEMATA,KEVOYE,THIANKOYE,1,320,SALLE CLASSE CE2
KEDOUGOU,SALEMATA,OUBADJI,BACK BACK,1,287,CLASSE CM2
KEDOUGOU,SALEMATA,OUBADJI,EDALE,1,259,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,OUBADJI,MEDINA BOINI,1,197,ABRI PROVISOIRE
KEDOUGOU,SALEMATA,OUBADJI,OUNDOUFERE,1,275,CLASSE CE2
KEDOUGOU,SALEMATA,SALEMATA,ECOLE GANDJIRI,1,471,CLASSE CM1
KEDOUGOU,SALEMATA,SALEMATA,ECOLE NANGAR PEULH,1,434,CLASSE CM2
KEDOUGOU,SALEMATA,SALEMATA,ECOLE SALEMATA,1,576,CLASSE CM1
KEDOUGOU,SALEMATA,SALEMATA,ECOLE SALEMATA,2,575,CLASSE CM2
KEDOUGOU,SALEMATA,SALEMATA,ECOLE SALEMATA,3,577,CLASSE CE2
KEDOUGOU,SARAYA,BEMBOU,BADIOULA,1,173,SALLE CLASSE CM1
KEDOUGOU,SARAYA,BEMBOU,BAITILAYE,1,74,SALLE CLASSE CP
KEDOUGOU,SARAYA,BEMBOU,BALORI,1,97,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,BAMBADJI,1,199,SALLE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,BARABIRI,1,166,SALLE CLASSE CP
KEDOUGOU,SARAYA,BEMBOU,BEMBOU,1,474,SALLE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,BEMBOU,2,235,SALLE DE CLASSE
KEDOUGOU,SARAYA,BEMBOU,DALAFING,1,256,SALLE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,DIAKHABA,1,529,SALLE DE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,DIAKHABA,2,80,SALLE DE CLASSE CE2
KEDOUGOU,SARAYA,BEMBOU,DIAKHA MADINA,1,282,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,DIOULAFOUNDOU,1,169,SALLE CLASSE CP
KEDOUGOU,SARAYA,BEMBOU,FARABA,1,180,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,GAREBOUREA,1,248,SALLE CLASSE CP
KEDOUGOU,SARAYA,BEMBOU,KONDOKHOU,1,439,SALLE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,MOUSSALA MAHINAMINE,1,246,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,NAFADJI,1,391,SALLE CLASSE CM
KEDOUGOU,SARAYA,BEMBOU,PONDALA,1,189,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,SAMEKHOTO,1,117,SALLE DE CLASSE CE2
KEDOUGOU,SARAYA,BEMBOU,SANELA,1,224,SALLE CLASSE CE
KEDOUGOU,SARAYA,BEMBOU,SANSAMBA,1,108,SALLE DE CLASSE CE2
KEDOUGOU,SARAYA,KHOSSANTO,BEROLA,1,135,SALLE DE CLASSE CP
KEDOUGOU,SARAYA,KHOSSANTO,DIAKHALING,1,457,SALLE CLASSE CE
KEDOUGOU,SARAYA,KHOSSANTO,DIEGOUNG,1,201,SALLE CLASSE CP
KEDOUGOU,SARAYA,KHOSSANTO,KHOSSANTO,1,391,CM2
KEDOUGOU,SARAYA,KHOSSANTO,KHOSSANTO,2,391,CLASSE CE2
KEDOUGOU,SARAYA,KHOSSANTO,KHOSSANTO,3,391,SALLE DE CLASSE CE1
KEDOUGOU,SARAYA,KHOSSANTO,LEFAKHO,1,168,SALLE DE CLASSE CP
KEDOUGOU,SARAYA,KHOSSANTO,TOUROKHOTO,1,167,SALLE CLASSE CE
KEDOUGOU,SARAYA,MEDINA BAFFE,GUEMEDJE,1,389,CLASSE CI
KEDOUGOU,SARAYA,MEDINA BAFFE,MADINA BAFFE,1,357,CLASSE CM2
KEDOUGOU,SARAYA,MEDINA BAFFE,MISSIRA DANTILA,1,325,CLASSE CM2
KEDOUGOU,SARAYA,MEDINA BAFFE,NOUMOUFOUKHA,1,316,CLASSE CE2
KEDOUGOU,SARAYA,MEDINA BAFFE,SAMECOUTA DANTILA,1,159,CLASSE CI
KEDOUGOU,SARAYA,MEDINA BAFFE,SAROUDIA,1,304,CLASSE CM1
KEDOUGOU,SARAYA,MEDINA BAFFE,SEKHOTO,1,165,CLASSE CM2
KEDOUGOU,SARAYA,MEDINA BAFFE,TAMEGUEDIA,1,257,CLASSE CE2
KEDOUGOU,SARAYA,MEDINA BAFFE,TOUBACOUTA,1,183,CLASSE CI
KEDOUGOU,SARAYA,MEDINA BAFFE,WAMBA,1,173,CLASSE CP
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,BALAKONKO,1,146,SALLE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,BOKHODI,1,102,SALLE DE CLASSE CP
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,DALLOTO 1,1,164,SALLE CLASSE CM
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,DALLOTO 1,2,163,SALLE CLASSE CP
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,DAMBALA KEGNOTO,1,135,SALLE CLASSE CP
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,DAMBALA SEKHOTO,1,109,SALLE CLASSE CM
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,DOUTA,1,149,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,FARADING,1,80,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,ILIMALO,1,268,SALLE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,KHASSAGUIRI,1,97,SALLE DE CLASSE CP
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,MADINA SIRIMANA,1,292,SALLE CLASSE CM
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,MISSIRAH SIRIMANA,1,497,SALLE CLASSE CM
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,SAIENSOUTOU,1,169,SALLE CLASSE CM
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,SAIENSOUTOU,2,169,SALLE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,SAMBRANBOUBOU,1,248,SALLE CLASSE CE
KEDOUGOU,SARAYA,MISSIRAH SIRIMANA,WANSANGARA,1,574,SALLE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,BAMBARAYA,1,285,SALLE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,BRANSAN,1,288,CLASSE CE1
KEDOUGOU,SARAYA,SABODOLA,BRANSAN,2,288,CLASSE CE2
KEDOUGOU,SARAYA,SABODOLA,DIALAKOTOBA,1,272,SALLE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,DINDIFA,1,132,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,FALOUMBOU,1,185,SALLE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,MADINA SABODALA,1,323,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,MAKHANA BINDI BANDADJI,1,162,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,MAMAKHONO,1,365,SALLE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,MAMAKHONO,2,364,SALLE CLASSE CM
KEDOUGOU,SARAYA,SABODOLA,NIAKHAFIRI SABODALLA 2,1,401,SALLE CLASSE CM
KEDOUGOU,SARAYA,SABODOLA,NIAKHAFIRI SABODALLA 2,2,401,SALLE DE CLASSE CE
KEDOUGOU,SARAYA,SABODOLA,TENKOTO,1,361,SALLE CLASSE CE
KEDOUGOU,SARAYA,SARAYA,ECOLE SARAYA 1,1,482,CLASSE CM
KEDOUGOU,SARAYA,SARAYA,ECOLE SARAYA 1,2,482,CLASSE CE
KEDOUGOU,SARAYA,SARAYA,ECOLE SARAYA 1,3,481,CLASSE CE1 A
KEDOUGOU,SARAYA,SARAYA,ECOLE SARAYA 1,4,483,CLASSE CE2
KOLDA,KOLDA,BAGADAJI,ALEXANDRIE,1,236,ABRI PROVISOIRE
KOLDA,KOLDA,BAGADAJI,BAGADAJI,1,480,CLASSE CE 1A
KOLDA,KOLDA,BAGADAJI,BAGADAJI,2,499,CLASSE CE 1B
KOLDA,KOLDA,BAGADAJI,BAGADAJI,3,133,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE AFFIA SAMBA,1,135,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE MEDINA FODE,1,162,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,ECOLE SARE SARA,1,236,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,IBRAHIMA NIMA,1,301,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,ILIYAO MAMADOU SEYDI,1,235,CLASSE CM2
KOLDA,KOLDA,BAGADAJI,KAMPISSA,1,253,CLASSE C M 2
KOLDA,KOLDA,BAGADAJI,MAHON OUSMANE,1,128,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,MEDINA ABDOUL,1,248,CLASSE CI
KOLDA,KOLDA,BAGADAJI,MEDINA SEYDOU BA,1,405,SALLE DE CLASSE
KOLDA,KOLDA,BAGADAJI,MISSIRA OUSMANE,1,224,ABRI PROVISOIRE
KOLDA,KOLDA,BAGADAJI,SALAMATA,1,352,CLASSE CM 1
KOLDA,KOLDA,BAGADAJI,SARE LOUNTANG MAMBOUA,1,295,CLASSE CM 2
KOLDA,KOLDA,BAGADAJI,SARE SANDIONG,1,394,CLASSE CM 1
KOLDA,KOLDA,BAGADAJI,SARE SOUMA,1,165,CLASSE CI
KOLDA,KOLDA,BAGADAJI,SINTHIANG DEMBA BALDE,1,157,CLASSE CP
KOLDA,KOLDA,BAGADAJI,SINTHIANG EL HADJI SALIF,1,307,CLASSE ARABE
KOLDA,KOLDA,COUMBACARA,BAMBADINKA,1,342,CLASSE CE 2
KOLDA,KOLDA,COUMBACARA,BOUBOREL,1,270,CLASSE CE 1
KOLDA,KOLDA,COUMBACARA,COUMBACARA,1,512,CLASSE CE 1
KOLDA,KOLDA,COUMBACARA,COUMBACARA,2,512,CLASSE CE 2
KOLDA,KOLDA,COUMBACARA,DIALACOUMBI,1,371,CLASSE CM 1
KOLDA,KOLDA,COUMBACARA,DIAMBOUR KOMBO,1,378,CLASSE CM 2
KOLDA,KOLDA,COUMBACARA,ECOLE SARE ALETTE,1,230,SALLE DE CLASSE
KOLDA,KOLDA,COUMBACARA,ECOLE SARE MANSALI,1,241,SALLE DE CLASSE
KOLDA,KOLDA,COUMBACARA,MEDINA DEMBA BILLO,1,335,CLASSE CE 2
KOLDA,KOLDA,COUMBACARA,SARE NIYEL,1,327,CLASSE CM 2
KOLDA,KOLDA,COUMBACARA,THIDELLI,1,307,CLASSE CP
KOLDA,KOLDA,COUMBACARA,THIDELLI,2,308,CLASSE CM 2
KOLDA,KOLDA,DABO,ECOLE ELEMENTAIRE DABO,1,547,CLASSE CM 1B
KOLDA,KOLDA,DABO,ECOLE ELEMENTAIRE DABO,2,549,CLASSE CE 2B
KOLDA,KOLDA,DABO,ECOLE ELEMENTAIRE DABO,3,549,CLASSE CE 1A
KOLDA,KOLDA,DABO,ECOLE ELEMENTAIRE DABO,4,550,SALLE DE CLASSE
KOLDA,KOLDA,DABO,ECOLE TABASSAYE MANDINGUE,1,212,CLASSE CE2
KOLDA,KOLDA,DABO,TABAWAL ABDOUL,1,203,ABRI PROVISOIRE
KOLDA,KOLDA,DABO,TEMENTO DJIDE,1,345,CLASSE CE 2
KOLDA,KOLDA,DABO,THIAFFENA,1,242,CLASSE CI
KOLDA,KOLDA,DIALAMBERE,BOUGNA MANGAL,1,249,CLASSE CI
KOLDA,KOLDA,DIALAMBERE,DIALAMBERE,1,464,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,DIALAMBERE,2,464,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,DIATTAMINE,1,171,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,ECOLE COUMAMBOURE,1,541,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE KANDIATOR,1,135,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE NDAYBATOU MAMADOU LAMINE,1,180,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,ECOLE NGOUDOUMANE BACARI,1,305,SALLE DE CLASSE
KOLDA,KOLDA,DIALAMBERE,FODE BAYO,1,256,CLASSE CM 1
KOLDA,KOLDA,DIALAMBERE,KODIENGUINA,1,242,CLASSE CE2
KOLDA,KOLDA,DIALAMBERE,NGOCKI,1,493,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,TEMENTO ELI,1,113,ABRI PROVISOIRE
KOLDA,KOLDA,DIALAMBERE,THIARRA,1,362,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,THIEWAL LAO,1,291,CLASSE CE 2
KOLDA,KOLDA,DIALAMBERE,VELINGARA YELLE,1,209,CLASSE CM 2
KOLDA,KOLDA,DIOULACOLON,BANTANCOUNTOUYEL,1,394,CLASSE CE 2
KOLDA,KOLDA,DIOULACOLON,BODEYEL ABDOUL,1,305,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,DARSALAM THIERNO,1,399,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,DIADOUDICOUNDA,1,280,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,DIOULACOLON,1,476,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,DIOULACOLON,2,482,CLASSE CM 1
KOLDA,KOLDA,DIOULACOLON,ECOLE GUIRO YERO MANDOU,1,259,SALLE DE CLASSE
KOLDA,KOLDA,DIOULACOLON,FARABA,1,548,CLASSE CE 2
KOLDA,KOLDA,DIOULACOLON,GUIRO YERO ALPHA,1,351,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,LINGUETTO,1,366,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SAM-PATHE,1,215,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,SARE OUMAR,1,231,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE SAMBA SANE,1,259,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE SAMBOUDIANG,1,297,CLASSE CP
KOLDA,KOLDA,DIOULACOLON,SARE YORO-BANA,1,241,CLASSE CI
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,1,520,CLASSE CE 1
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,2,520,CLASSE CM 1
KOLDA,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,3,521,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,BERTHO,1,215,CLASSE CM2
KOLDA,KOLDA,GUIRO YERO BOCAR,DAROU ISSA,1,263,ABRI PROVISOIRE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE DAYFA,1,143,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE FOULAMORI,1,180,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE MBALLOCOUNDA SARE SISSAO,1,334,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,ECOLE MEDINA TENING BALDE,1,113,SALLE DE CLASSE
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,1,388,CLASSE CP
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,2,387,CLASSE CE 2
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,3,387,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,GUIRO YERO BOCAR,4,387,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,ILIYAO,1,483,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,KAMBOUA,1,365,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,LINGUETTO,1,356,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,MISSIRA SAMBA MAMBOUA,1,166,CLASSE CM 1
KOLDA,KOLDA,GUIRO YERO BOCAR,SARE GUIRO,1,102,ABRI PROVISOIRE
KOLDA,KOLDA,GUIRO YERO BOCAR,SARE SAMBA DJIBEL,1,303,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,SINTHIANG SEYNI,1,200,CLASSE CM 2
KOLDA,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA MAMBOUA,1,323,CLASSE CM 2
KOLDA,KOLDA,KOLDA,C EM1,1,505,SALLE 8
KOLDA,KOLDA,KOLDA,C EM1,2,505,SALLE 6
KOLDA,KOLDA,KOLDA,C EM1,3,503,SALLE 15
KOLDA,KOLDA,KOLDA,C EM1,4,503,SALLE 4
KOLDA,KOLDA,KOLDA,C EM1,5,504,SALLE 2
KOLDA,KOLDA,KOLDA,C EM1,6,507,SALLE 9
KOLDA,KOLDA,KOLDA,C.E.M2,1,124,SALLE 11
KOLDA,KOLDA,KOLDA,C.E.M2,2,123,SALLE 12
KOLDA,KOLDA,KOLDA,C.E.M2,3,123,SALLE 6
KOLDA,KOLDA,KOLDA,C.E.M2,4,123,SALLE 9
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,1,394,SALLE 2 5E D
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,2,396,SALLE 4 4E F
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,3,396,SALLE 6 3E B
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,4,396,SALLE 8 3E D
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,5,396,SALLE N°23 OU 3 EG
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,6,398,SALLE 25
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,7,396,SALLE 27
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,8,396,SALLE 29
KOLDA,KOLDA,KOLDA,C E M SIKILO OUEST,9,396,SALLE 16
KOLDA,KOLDA,KOLDA,DOUMASSOU PLATEAU,1,368,CLASSE CM1 B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,1,558,CLASSE CM1B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,2,549,CLASSE CE1B
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,3,558,CLASSE CPB
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,4,539,CLASSE CIB
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,5,555,CLASSE CE2A
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,6,542,CLASSE CM2A
KOLDA,KOLDA,KOLDA,ECOLE ABDOULAYE DIALLO,7,402,CLASSE CE1 A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,1,529,SALLE 6 CM2A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,2,528,SALLE 4 CE2A
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,3,531,CLASSE CPA
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,4,535,CLASSE CPB
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,5,541,SALLE DE CLASSE
KOLDA,KOLDA,KOLDA,ECOLE AMADOU MICHEL DIOP,6,528,ECOLE MOUSSA CAMARA CE2 B
