REGION,DEPARTEMENT,COMMUNE,Lieu du vote,Bureau,Electeurs,Implantation
MATAM,KANEL,SEMME,ECOLE ELEMENTAIRE,4,533,CLASSE CIB
MATAM,KANEL,SEMME,ECOLE ELEMENTAIRE,5,510,SALLE DE CLASSE
MATAM,KANEL,SEMME,MAIRIE,1,588,SALLE DE CONFERENCE
MATAM,KANEL,SEMME,MAIRIE,2,115,SALLE ARCHIVE
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,1,556,CLASSE CP
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,2,556,CLASSE CE2
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,BANADJI,3,555,ECOLE SALLE DE CLASSE
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,1,592,CLASSE CPA
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,2,588,CLASSE CE1B
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,3,594,CLASSE CE2A
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,4,590,CLASSE CM1B
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,5,590,CLASSE CIA
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,6,593,CLASSE CM2A
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,7,597,CLASSE CE1A
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,8,482,SALLE DE CLASSE
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,9,481,SALLE DE CLASSE
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,10,481,SALLE DE CLASSE
MATAM,KANEL,SINTHIOU BAMAMBE BANADJI,SINTHIOU BAMAMBE,11,481,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,BOW,1,479,CLASSE CI
MATAM,KANEL,WOURO SIDY,BOW,2,478,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,DOLOL,1,297,CLASSE CP
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,1,468,CLASSE CE1A
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,2,468,CLASSE CM1B
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,3,468,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FETE BOVE,1,157,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FORA DIAWARA,1,417,CLASSE CM2
MATAM,KANEL,WOURO SIDY,FOUMIHARA DEMBOUBE,1,571,CLASSE CE2
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIAMWELY,1,443,CLASSE CM2
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIOBE,1,366,CLASSE CM1
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIOBE,2,367,CLASSE CI ECOLE
MATAM,KANEL,WOURO SIDY,LEWE DAMGA,1,435,CLASSE CE2
MATAM,KANEL,WOURO SIDY,MADINA TOROBE,1,482,CLASSE CE1
MATAM,KANEL,WOURO SIDY,MADINA TOROBE,2,483,CLASSE CM2
MATAM,KANEL,WOURO SIDY,MBOUNG,1,22,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,MBOUNGUIEL,1,85,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,NAMARI,1,535,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,NGHAR,1,49,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,OURO SIDI,1,574,CLASSE CE2
MATAM,KANEL,WOURO SIDY,OURO SIDI,2,573,CLASSE CM2
MATAM,KANEL,WOURO SIDY,OURO SIDI,3,574,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,RANEROU ORIENTAL,1,6,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,SINTHIANE,1,492,CLASSE CP
MATAM,KANEL,WOURO SIDY,SINTHIANE,2,491,CLASSE CE2
MATAM,KANEL,WOURO SIDY,SINTHIANE,3,491,CLASSE CM2
MATAM,KANEL,WOURO SIDY,SINTHIANE,4,492,CLASSE CI ECOLE
MATAM,KANEL,WOURO SIDY,SORINGHO POULAR,1,395,CLASSE CM1
MATAM,KANEL,WOURO SIDY,SORINGHO POULAR,2,394,ECOLE SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,THIALI MAKA,1,411,CLASSE CM1
MATAM,KANEL,WOURO SIDY,THIALI MAKA,2,411,ECOLE SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,THIALY SOUBALO,1,578,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,THIALY SOUBALO,2,31,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,THIEMPING,1,570,CLASSE CE1
